,theta_2,theta_3,R3,theta_4,R4,R5,h3,f3,h4,f4,f5,h3p,f3p,h4p,f4p,f5p,T,F12,F14,F23,F34,F45
154,1.5400000000000011,-0.7140389298924028,0.07339260837938841,-0.7140389298923993,0.08231105010953005,237.86754169625038,-14.81630191518478,0.4564319802505756,-0.0,0.0,0.0,-149.52832714695847,-163.88819708189268,0.0,0.0,0.0,40544.428529919685,20161.29187210134,20129.60857480245,20271.21335372705,-20149.23350592591,98.10000000000001
155,1.5500000000000012,-0.9507762379161265,0.05503501276797778,-0.950776237916123,0.06172269651879324,237.8402984418393,-23.793936716901936,0.49489783141939026,-0.0,0.0,0.0,-455.0971253187129,-478.39616420419543,0.0,0.0,0.0,163578.70442760046,81687.07213667175,80960.03671112836,81788.35130256743,-81679.26014689218,98.10000000000001
156,1.5600000000000012,-1.4818978686370683,0.037163319169296084,-1.4818978686370647,0.041679290243613214,237.80580338259082,-43.79691428944041,0.4728641718748479,-0.0,0.0,0.0,-1798.0925001220885,-1841.416550239654,0.0,0.0,-0.0,955615.8886118528,477742.3364764548,473095.8464600024,477806.9433946936,-477743.195137751,98.10000000000001
157,1.5700000000000012,-5.20134468068174,0.026661885282348682,-5.2013446806817365,0.029901754740007596,237.67314570872125,-74.71720828206116,0.05949932757168559,-0.0,0.0,0.0,-5568.207451451956,-5642.865160406446,0.0,0.0,-0.0,4122922.1232745233,2061466.5422961176,2071415.8581539511,2061460.0607260289,-2061458.1131432,98.10000000000001
158,1.5800000000000012,14.39858718255902,-0.03918533719799974,14.398587182559023,-0.04394701762050308,237.51592171432344,-45.05697918254516,-0.41470142152558,-0.0,-0.0,-0.0,-1186.3649756853229,-1231.8366562893937,-0.0,-0.0,-0.0,609849.8200529069,304845.3617014394,300727.075209369,304923.90911522065,304843.852793102,98.10000000000001
159,1.5900000000000012,14.371129483398105,0.1484029454096878,14.371129483398109,0.16643641022915712,236.70191068991502,13.016530963269977,0.24999593889448968,0.0,-0.0,0.0,-147.41324885116606,-134.14672194900157,0.0,-0.0,-0.0,17181.03963178737,8665.460945710503,6919.551604617387,8589.518904660894,-8666.485236256232,98.10000000000001
160,1.6000000000000012,16.60386007353325,0.2514808866130361,16.603860073533255,0.2820400625713414,236.2032621167514,7.7329185199081,0.22589384722551412,0.0,-0.0,0.0,-53.677010075545546,-45.718197708411935,0.0,-0.0,-0.0,3097.6587294965025,1554.4191356526894,2537.672411861003,1547.8284535154596,-1561.7538589879907,98.10000000000001
161,1.6100000000000012,17.41658067151629,0.12545346949170244,17.416580671516293,0.1406981853045435,236.42947467892003,-12.437596547758497,-0.4878494259402804,0.0,0.0,-0.0,-141.0033522643743,-153.92879823807309,0.0,0.0,-0.0,21494.397329253516,10676.950399755806,9632.072629413238,10746.197753393966,-10676.998875801864,98.10000000000001
162,1.6200000000000012,26.110480359739753,-0.5908257546264851,26.110480359739757,-0.6626210645584019,230.58227014667222,3.348936334679113,0.1649130754130709,-0.0,0.0,0.0,-11.423011254288628,-7.9091618441964435,-0.0,-0.0,-0.0,847.7936463846094,408.83519561095125,887.1012117411727,422.895911959513,413.6830667216139,98.10000000000001
163,1.6300000000000012,27.532455775770895,-0.21173175848365605,27.5324557757709,-0.2374607438972578,231.34298093285295,-7.8191675864674695,-0.4634650623546512,-0.0,-0.0,-0.0,-25.71320789969276,-33.995840548514884,-0.0,-0.0,-0.0,3464.030982126174,1629.598287392954,903.978480914999,1731.0145798302954,1625.8795749295566,98.10000000000001
164,1.6400000000000012,44.37825496434509,0.1875951777093208,44.37825496434509,0.21039116082269657,230.73547771168396,7.186286421773306,0.4981128498719969,0.0,-0.0,0.0,-5.065630775102713,2.618768496542589,0.0,-0.0,0.0,253.10131343841033,36.622338449541765,526.414646227584,125.5497454864135,-32.28009212583881,98.10000000000001
165,1.6500000000000012,44.87828229397292,-0.17151038487491002,44.87828229397292,-0.19235179394052673,230.2989603459999,-4.4834945462223965,-0.3558536645702624,-0.0,-0.0,-0.0,3.9861151189147375,-0.8532330918779211,-0.0,-0.0,-0.0,327.7011646107253,121.27994664719857,79.81738080357466,162.84967107257097,-119.02338498137367,98.10000000000001
166,1.6600000000000013,44.193755481400586,-0.2851849463441146,44.193755481400586,-0.31983973491827944,230.0948979811766,-5.454147356536791,-0.4878245867659154,-0.0,-0.0,-0.0,-8.54663665387271,-14.48860859717542,-0.0,-0.0,-0.0,902.5610024793435,510.3177124552404,974.3415041184528,450.2795900068801,511.9781046786587,98.10000000000001
167,1.6700000000000013,44.25697626687865,-0.20259308913021148,44.25697626687865,-0.2272115718390526,230.18963635908148,-2.0618080864780572,-0.20521256856662592,-0.0,-0.0,-0.0,0.8750971573982529,-1.3919234976464303,-0.0,-0.0,-0.0,274.2435383126245,51.64746889325607,29.514649911251105,136.12085792352056,-51.38696637915341,98.10000000000001
168,1.6800000000000013,44.22401745893854,-0.22646145895420564,44.22401745893854,-0.2539803518020253,230.16182499455516,-2.381176801378178,-0.2610718784830273,-0.0,-0.0,-0.0,1.2772532552338138,-1.364995424627392,-0.0,-0.0,-0.0,275.7488839098489,52.984344414893854,40.76227200176921,136.87353072213278,-54.11753596184691,98.10000000000001
169,1.6900000000000013,44.2039579958905,-0.24496323525738303,44.2039579958905,-0.27473040647421393,230.14045362316395,-1.9404919966036633,-0.2324156560300048,-0.0,-0.0,-0.0,0.8724468306102913,-1.300460822023376,-0.0,-0.0,-0.0,266.76638968582967,48.432632948491054,32.50506927013747,132.38228361012315,-50.964684635966286,98.10000000000001
170,1.7000000000000013,44.186365466100284,-0.26415020938550404,44.186365466100284,-0.29624892208203735,230.11839542411022,-1.650709604345524,-0.21447251325135228,-0.0,-0.0,-0.0,0.6576671768206442,-1.207514940776232,-0.0,-0.0,-0.0,262.4850324615248,46.76883519415405,31.957962776386164,130.2416049979707,-50.70235923211405,98.10000000000001
171,1.7100000000000013,44.171334255615115,-0.2833877344739477,44.171334255615115,-0.3178241314458135,230.0963630477817,-1.416395638655613,-0.19845097328017747,-0.0,-0.0,-0.0,0.5097340228306758,-1.105112589105115,-0.0,-0.0,-0.0,259.73491807273246,46.08734990198398,34.45849342593801,128.86654780357455,-51.42327097466722,98.10000000000001
172,1.7200000000000013,44.15832984903128,-0.30269210068195374,44.15832984903128,-0.3394743042543176,230.0743201954698,-1.227818502418523,-0.18456665895942173,-0.0,-0.0,-0.0,0.40768837073605024,-1.004696790641894,-0.0,-0.0,-0.0,257.46834519514425,45.73721879457669,37.960920202445635,127.73326136478045,-52.47542188858567,98.10000000000001
173,1.7300000000000013,44.14698111726891,-0.3220391573490313,44.14698111726891,-0.36117235513383505,230.05228156426887,-1.0738465063484959,-0.17241947941156843,-0.0,-0.0,-0.0,0.33531342920636303,-0.9109525565537011,-0.0,-0.0,-0.0,255.20304303091854,45.41695905226824,41.43117362246458,126.60061028266759,-53.556614021811676,98.10000000000001
174,1.7400000000000013,44.136998293581726,-0.34141256581235596,44.136998293581726,-0.3828999599980011,230.03025595768847,-0.946651600443091,-0.1617232544869881,-0.0,-0.0,-0.0,0.2826764830645859,-0.8256983718654931,-0.0,-0.0,-0.0,252.74352379583254,45.000958219889704,44.505988077897406,125.3708506651246,-54.54073239785707,98.10000000000001
175,1.7500000000000013,44.128154033384966,-0.3607993440476974,44.128154033384966,-0.40464255928733783,230.00825056168995,-0.840452171496073,-0.1522453496486969,-0.0,-0.0,-0.0,0.2434598583602519,-0.7492376627845179,-0.0,-0.0,-0.0,250.03081344767057,44.44695601594163,47.10839063168513,124.0144954910436,-55.38514648159412,98.10000000000001
176,1.7600000000000013,44.12026781419168,-0.38018905944814246,44.12026781419168,-0.42638845265695535,229.98627128643,-0.7509241394922661,-0.1437976048567054,-0.0,-0.0,-0.0,0.2135684675952026,-0.6811532767537688,-0.0,-0.0,-0.0,247.06818148858497,43.75063364252422,49.26597874725703,122.53317951150082,-56.085248089642555,98.10000000000001
177,1.7700000000000014,44.113194728110784,-0.3995731495259004,44.113194728110784,-0.4481280371321515,229.9643231316454,-0.6747878497699962,-0.13622692700561548,-0.0,-0.0,-0.0,0.19029345089236718,-0.6207213258832441,-0.0,-0.0,-0.0,243.88481933123958,42.92362402529703,51.03790382436078,120.94149843282813,-56.6524286264287,98.10000000000001
178,1.7800000000000014,44.106817269688065,-0.4189444467090546,44.106817269688065,-0.4698532741599409,229.94241043450813,-0.6095234207367578,-0.1294079673161894,-0.0,-0.0,-0.0,0.17180721899492737,-0.5671241690580199,-0.0,-0.0,-0.0,240.51841010810256,41.98304047105822,52.48706719048141,119.2582938212596,-57.10358648937879,98.10000000000001
179,1.7900000000000014,44.10103925151021,-0.4382968377479743,44.10103925151021,-0.491557307627592,229.92053704373055,-0.5531713425793777,-0.12323740497373463,-0.0,-0.0,-0.0,0.1568531180662195,-0.519555629486893,-0.0,-0.0,-0.0,237.00711073647753,40.94667265224832,53.670384993215,117.5026441354471,-57.4563091462579,98.10000000000001
180,1.8000000000000014,44.09578124484132,-0.4576250165280577,44.09578124484132,-0.5132341866379436,229.8987064431531,-0.504190816037216,-0.11762949962241159,-0.0,-0.0,-0.0,0.1445512649471482,-0.4772690507124795,-0.0,-0.0,-0.0,233.38618482186206,39.83095287362019,54.63618886401707,115.69218117813935,-57.726830011239855,98.10000000000001
181,1.8100000000000014,44.09097712541603,-0.4769243023695796,44.09097712541603,-0.5348786617296137,229.8769218405216,-0.46135773581835,-0.11251262643375336,-0.0,-0.0,-0.0,0.13427487174031943,-0.4395954905117837,-0.0,-0.0,-0.0,229.68688890782533,38.65025429802423,55.42434738746724,113.842533221121,-57.92931999362583,98.10000000000001
182,1.8200000000000014,44.08657142892759,-0.4961905048258538,44.08657142892759,-0.5564860332458552,229.85518623200224,-0.42369027089302524,-0.10782656679994851,-0.0,-0.0,-0.0,0.12557007952662907,-0.4059467581663447,-0.0,-0.0,-0.0,225.93640591309077,37.41680654663694,56.06731008103896,111.9672917237537,-58.07579797232643,98.10000000000001
183,1.8300000000000014,44.08251730613671,-0.5154198219083463,44.08251730613671,-0.5780520371923007,229.83350244959178,-0.3903939115302515,-0.10352037925756095,-0.0,-0.0,-0.0,0.11810311050177494,-0.3758111802860376,-0.0,-0.0,-0.0,222.1582231252275,36.140875391915465,56.59134908623421,110.07820032982208,-58.17630614132144,98.10000000000001
184,1.8400000000000014,44.078774926660095,-0.5346087626323757,44.078774926660095,-0.5995727583706567,229.8118731963299,-0.36082042337756653,-0.09955071674852958,-0.0,-0.0,-0.0,0.1116248617300126,-0.3487462783960836,-0.0,-0.0,-0.0,218.37265874378568,34.831034424334966,57.01772194344687,108.18541813910117,-58.23917756179837,98.10000000000001
185,1.8500000000000014,44.0753102218503,-0.5537540874631005,44.0753102218503,-0.6210445635878742,229.79030107271592,-0.3344368572626538,-0.09588048849586094,-0.0,-0.0,-0.0,0.10594681586928029,-0.3243705298892344,-0.0,-0.0,-0.0,214.59739675935327,33.494447563994754,57.363666327463754,106.29778714688497,-58.27131436890619,98.10000000000001
186,1.8600000000000014,44.07209388638935,-0.5728527620820502,44.07209388638935,-0.6424640498045295,229.7687885967134,-0.31080191347733793,-0.0924777892472935,-0.0,-0.0,-0.0,0.10092440954915706,-0.30235529317547444,-0.0,-0.0,-0.0,210.84796889991128,32.13712694896241,57.64321421765441,104.42307321716396,-58.27844079065922,98.10000000000001
187,1.8700000000000014,44.069100579060574,-0.5919019211702432,44.069100579060574,-0.6638280035169815,229.74733821903243,-0.28954774330990046,-0.08931503710043923,-0.0,-0.0,-0.0,0.09644538948268662,-0.282417390927653,-0.0,-0.0,-0.0,207.138162147735,30.76415359469941,57.86784207418977,102.56816984107583,-58.265317990607436,98.10000000000001
188,1.8800000000000014,44.066308278182134,-0.610898839798294,44.066308278182134,-0.6851333686708924,229.72595233489886,-0.27036581156515554,-0.08636827500284003,-0.0,-0.0,-0.0,0.09242155182017849,-0.2643125347478172,-0.0,-0.0,-0.0,203.48035008373733,29.37985961441398,58.0469825803859,100.739263809077,-58.23591908066927,98.10000000000001
189,1.8900000000000015,44.06369775811346,-0.6298409106478328,44.06369775811346,-0.7063772211146655,229.70463329318534,-0.25299582146933125,-0.08361660146064488,-0.0,-0.0,-0.0,0.0887828074423883,-0.24782961548758792,-0.0,-0.0,-0.0,199.88575567276303,27.987976356574965,58.18842425919313,98.94196660358985,-58.19356809941082,98.10000000000001
190,1.9000000000000015,44.06125216127181,-0.64872562574273,44.06125216127181,-0.7275567481107046,229.68338340354364,-0.2372169699603097,-0.0810417038622045,-0.0,-0.0,-0.0,0.08547286689239555,-0.23278580693011858,-0.0,-0.0,-0.0,196.36465682707586,26.591755310724608,58.29862282457438,97.18141718074627,-58.141049057311676,98.10000000000001
191,1.9100000000000015,44.05895664604312,-0.6675505616973125,44.05895664604312,-0.7486692317910395,229.66220494200925,-0.22284099158303955,-0.07862747378171266,-0.0,-0.0,-0.0,0.08244606693782491,-0.21902239842692717,-0.0,-0.0,-0.0,192.92654658468007,25.19406942612142,58.382944564753785,95.46236205954837,-58.08069165671487,98.10000000000001
192,1.9200000000000015,44.05679809541746,-0.6863133677290129,44.05679809541746,-0.7697120357133089,229.64110015542963,-0.20970658631207195,-0.07635968815910028,-0.0,-0.0,-0.0,0.07966501121642816,-0.20640126325474414,-0.0,-0.0,-0.0,189.58025838675024,23.797502357891954,58.445858238140204,93.78921796058344,-58.014439731513114,98.10000000000001
193,1.9300000000000015,44.0547648745293,-0.7050117558601752,44.0547648745293,-0.7906825938719214,229.62007126497875,-0.19767492639992348,-0.07422574371610621,-0.0,-0.0,-0.0,0.07709879784705671,-0.19480187226897294,-0.0,-0.0,-0.0,186.33406468267768,22.404432676408078,58.491088311331815,92.16612110854716,-57.94390731637694,98.10000000000001
194,1.9400000000000015,44.052846627828146,-0.7236434928656754,44.052846627828146,-0.8115784016671749,229.5991204689573,-0.18662601062917458,-0.07221443462965968,-0.0,-0.0,-0.0,0.07472167473619476,-0.18411877052263956,-0.0,-0.0,-0.0,183.19575465103196,21.017119764462517,58.5217391353232,90.59696609272432,-57.87042593578285,98.10000000000001
195,1.9500000000000015,44.05103410855315,-0.7422063936221042,44.05103410855315,-0.8323970084462526,229.578249945031,-0.176455688638152,-0.0703157655404499,-0.0,-0.0,-0.0,0.07251200968034188,-0.17425944449826006,-0.0,-0.0,-0.0,180.17269469704067,19.63779848371972,58.54039699447613,89.08543611572867,-57.79508548558739,98.10000000000001
196,1.9600000000000015,44.0493190346865,-0.7606983155892472,44.0493190346865,-0.8531360113141104,229.55746185202275,-0.16707321854836626,-0.06852079357270537,-0.0,-0.0,-0.0,0.07045149440684109,-0.16514251771423055,-0.0,-0.0,-0.0,177.27187382828754,18.268791242003644,58.549214925552846,87.63502568135209,-57.71877012902969,98.10000000000001
197,1.9700000000000015,44.047693966726555,-0.7791171542117912,44.047693966726555,-0.8737930499764129,229.53675833135011,-0.15839925165991098,-0.0668214942896777,-0.0,-0.0,-0.0,0.06852452407165577,-0.15669622187793295,-0.0,-0.0,-0.0,174.4999350636428,16.912649500103804,58.549983749848735,86.24905629902973,-57.64218999213693,98.10000000000001
198,1.9800000000000015,44.04615220353178,-0.7974608390731531,44.04615220353178,-0.8943658024259868,229.51614150817718,-0.15036416114893325,-0.06521064749051748,-0.0,-0.0,-0.0,0.06671770951702412,-0.14885709912242662,-0.0,-0.0,-0.0,171.86319360060503,15.572343051932824,58.544191785687744,84.93068556751084,-57.56590908382991,98.10000000000001
199,1.9900000000000015,44.04468769320292,-0.815727330667324,44.04468769320292,-0.9148519813223895,229.49561349233733,-0.14290664940200984,-0.0636817395287717,-0.0,-0.0,-0.0,0.06501949083368934,-0.14156889809709222,-0.0,-0.0,-0.0,169.36764240152883,14.251526378808844,58.533075083453014,83.68290996797275,-57.49036970674536,98.10000000000001
200,2.0000000000000013,44.04329495653681,-0.8339146176811323,44.04329495653681,-0.9352493309439229,229.47517637906927,-0.13597258224016578,-0.06222887944808731,-0.0,-0.0,-0.0,0.0634198288538548,-0.13478163283439826,-0.0,-0.0,-0.0,167.01894601280026,12.954930155916657,58.51765963235696,82.50856177360845,-57.41591358535274,98.10000000000001
201,2.010000000000001,44.04196902103587,-0.8520207147000984,44.04196902103587,-0.9555556246147084,229.4548322496015,-0.12951400882870126,-0.06084672672140442,-0.0,-0.0,-0.0,0.061909957061536736,-0.12845077848856898,-0.0,-0.0,-0.0,164.82242369079046,11.688957880399943,58.49879673504036,81.41030061260356,-57.34279995429689,98.10000000000001
202,2.020000000000001,44.04070536381717,-0.8700436602674266,44.04070536381717,-0.975768662527815,229.43458317161276,-0.12348833428384944,-0.05953042877358221,-0.0,-0.0,-0.0,0.06048218069356511,-0.12253658236386653,-0.0,-0.0,-0.0,162.78302320210412,10.462620527978864,58.477192570451315,80.3906003682604,-57.27122088059917,98.10000000000001
203,2.0300000000000007,44.039499862055116,-0.887981515238698,44.039499862055116,-0.995886269900019,229.41443119958998,-0.11785761842533066,-0.05827556678451861,-0.0,-0.0,-0.0,0.05912971296527633,-0.11700347224457293,-0.0,-0.0,-0.0,160.905286951567,9.289023666248509,58.4534328300664,79.45173224299184,-57.201314116716254,98.10000000000001
204,2.0400000000000005,44.03834874982526,-0.9058323613851883,44.03834874982526,-1.0159062954054021,229.3943783751025,-0.11258797919834597,-0.057078108526609016,-0.0,-0.0,-0.0,0.057846540704064225,-0.11181954702089075,-0.0,-0.0,-0.0,159.19331234650866,8.187718943254925,58.428003197918116,78.59574494046267,-57.1331737895954,98.10000000000001
205,2.0500000000000003,44.03724858040698,-0.923594300207051,44.03724858040698,-1.035826609844315,229.37442672700593,-0.10764908330935113,-0.05593436719896048,-0.0,-0.0,-0.0,0.056627313432745685,-0.10695613707556595,-0.0,-0.0,-0.0,157.6507085148575,7.188229561959836,58.401306342409505,77.82444302463708,-57.066859223739236,98.10000000000001
206,2.06,44.036196193257716,-0.9412654519243152,44.036196193257716,-1.0556451050117652,229.35457827158854,-0.1030137098231245,-0.05484096539126534,-0.0,-0.0,-0.0,0.05546725127140409,-0.10238742394298575,-0.0,-0.0,-0.0,156.2805516443819,6.334474762799408,58.37367599459183,77.13936458939926,-57.00240217742594,98.10000000000001
207,2.07,44.03518868499821,-0.9588439546190758,44.03518868499821,-1.0753596927353697,229.3348350126688,-0.09865737503269198,-0.05379480344996876,-0.0,-0.0,-0.0,0.054362068033960605,-0.09809011044870013,-0.0,-0.0,-0.0,155.0853412867709,5.687344061544637,58.34538860293699,76.54175941059378,-56.93981274497572,98.10000000000001
208,2.0799999999999996,44.03422338385278,-0.9763279635066734,44.03422338385278,-1.0949683040579687,229.3151989416525,-0.09455800897587584,-0.05279303163432314,-0.0,-0.0,-0.0,0.05330790666607541,-0.09404313394412354,-0.0,-0.0,-0.0,154.06695995928865,5.317210931097863,58.31667297888827,76.03256874685265,-56.879084148221196,98.10000000000001
209,2.0899999999999994,44.03329782707465,-0.9937156503172767,44.03329782707465,-1.1144688885440621,229.29567203755596,-0.09069567563874494,-0.051833025545053875,-0.0,-0.0,-0.0,0.05230128476397103,-0.09022741641982779,-0.0,-0.0,-0.0,153.22663826686994,5.276960290191268,58.28771828078873,75.6124079006433,-56.8201966100788,98.10000000000001
210,2.099999999999999,44.0324097409582,-1.0110052027722378,44.0324097409582,-1.1338594136925524,229.2762562670005,-0.08705233023825994,-0.05091236438703115,-0.0,-0.0,-0.0,0.051339048372750225,-0.08662564625254088,-0.0,-0.0,-0.0,152.56492755201083,5.568305936267715,58.25868062597662,75.28155254321375,-56.76312047427708,98.10000000000001
211,2.109999999999999,44.03155702309923,-1.028194824142052,44.03155702309923,-1.1531378644409274,229.2569535841829,-0.08361160807911969,-0.05002881169332009,-0.0,-0.0,-0.0,0.050418332620868284,-0.08322208715157148,-0.0,-0.0,-0.0,152.08168176031887,6.139272959328988,58.229688571434586,75.03992964736776,-56.70781870902091,98.10000000000001
212,2.1199999999999988,44.03073772661404,-1.0452827328747567,44.03073772661404,-1.172302242748566,229.23776593082545,-0.08035864038084474,-0.04918029819237457,-0.0,-0.0,-0.0,0.04953652802731327,-0.08000241054590604,-0.0,-0.0,-0.0,151.77604979721548,6.916536256560578,58.200847661611775,74.88711366581607,-56.65424890916048,98.10000000000001
213,2.1299999999999986,44.02995004607004,-1.0622671622852997,44.02995004607004,-1.1913505672483373,229.21869523610863,-0.0772798932124621,-0.048364906546384874,-0.0,-0.0,-0.0,0.04869125153928247,-0.0769535482195645,-0.0,-0.0,-0.0,151.6464791669194,7.83499897282505,58.172244207064864,74.82232835066803,-56.602364891395816,98.10000000000001
214,2.1399999999999983,44.029192304915384,-1.079146360297802,44.029192304915384,-1.210280872957546,229.19974341658954,-0.07436302628285756,-0.047580857727376316,-0.0,-0.0,-0.0,0.04788032153315255,-0.07406356247708132,-0.0,-0.0,-0.0,151.6907311581367,8.847272857833552,58.14394842851331,74.84445434627668,-56.552117960072394,98.10000000000001
215,2.149999999999998,44.02846294422484,-1.0959185892338157,44.02846294422484,-1.2290912110404575,229.18091237610764,-0.07159676884020426,-0.04682649883017971,-0.0,-0.0,-0.0,0.04710173615092336,-0.0713215315194606,-0.0,-0.0,-0.0,151.90590730691935,9.921518911244497,58.116017076869134,74.952042420668,-56.503457906891306,98.10000000000001
216,2.159999999999998,44.02776051260402,-1.112582125640662,44.02776051260402,-1.247779648615779,229.16220400568008,-0.06897081035377745,-0.04610029214907564,-0.0,-0.0,-0.0,0.04635365445607544,-0.06871744804677765,-0.0,-0.0,-0.0,152.28848636277326,11.036789982759124,58.0884956200331,75.14333194859495,-56.4563337960702,98.10000000000001
217,2.1699999999999977,44.027083657115426,-1.129135260154755,44.027083657115426,-1.2663442686033728,229.14362018338826,-0.06647570400096009,-0.045400805368176096,-0.0,-0.0,-0.0,0.045634379982478226,-0.06624212938665797,-0.0,-0.0,-0.0,152.83437054376094,12.179207890753915,58.061420071010744,75.4162740390888,-56.410694576781324,98.10000000000001
218,2.1799999999999975,44.026431115107826,-1.1455762973955368,44.026431115107826,-1.2847831696053027,229.1251627742568,-0.06410278127488998,-0.044726702735728416,-0.0,-0.0,-0.0,0.044942346322829306,-0.0638871376877891,-0.0,-0.0,-0.0,153.53893951761145,13.33940031462026,58.034818518617925,75.76855852601406,-56.36648955675946,98.10000000000001
219,2.1899999999999973,44.025801706845805,-1.1619035558862185,44.025801706845805,-1.3030944658169459,229.10683363012623,-0.061844076272985306,-0.04407673710930672,-0.0,-0.0,-0.0,0.044276104461882446,-0.06164470892040958,-0.0,-0.0,-0.0,154.3971103075025,14.510886979424745,58.008712411153745,76.19764392095958,-56.323668764493405,98.10000000000001
220,2.199999999999997,44.02519432884973,-1.1781153679980498,44.02519432884973,-1.3212762869644876,229.08863458952007,-0.05969225843295843,-0.04344974277353671,-0.0,-0.0,-0.0,0.04363431160799668,-0.05950768959849846,-0.0,-0.0,-0.0,155.40340120078292,15.68907644898875,57.98311763453209,76.70078936759978,-56.282183222161756,98.10000000000001
221,2.209999999999997,44.02460794786753,-1.1942100799152517,44.02460794786753,-1.3393267782655938,229.0705674775079,-0.05764057265676047,-0.0428446289444356,-0.0,-0.0,-0.0,0.04301572131594348,-0.057469480285252596,-0.0,-0.0,-0.0,156.55199773280168,16.870637426348676,57.958045419078886,77.27508763360916,-56.24198514721073,98.10000000000001
222,2.2199999999999966,44.024041595409564,-1.2101860516181262,44.024041595409564,-1.3572441004104687,229.05263410556418,-0.05568278590994813,-0.04226037388514158,-0.0,-0.0,-0.0,0.04241917472633,-0.055523985068759704,-0.0,-0.0,-0.0,157.83681891467336,18.053098025905754,57.93350310324897,77.917498224545,-56.203028097020606,98.10000000000001
223,2.2299999999999964,44.02349436278629,-1.2260416568821655,44.02349436278629,-1.375026429560855,229.03483627142424,-0.05381313950879252,-0.041696019567096655,-0.0,-0.0,-0.0,0.0418435927738569,-0.05366556630203227,-0.0,-0.0,-0.0,159.25158205274474,19.23458511679882,57.90949477763496,78.62487979358069,-56.16526706831901,98.10000000000001
224,2.239999999999996,44.02296539659547,-1.2417752832912634,44.02296539659547,-1.3926719573648512,229.01717575893778,-0.05202630641365118,-0.04115066681881293,-0.0,-0.0,-0.0,0.04128796923895152,-0.05188900399351258,-0.0,-0.0,-0.0,160.78986474661383,20.413651169691377,57.88602182865033,79.39402114051525,-56.12865856074745,98.10000000000001
225,2.249999999999996,44.022453894612376,-1.2573853322633466,44.022453894612376,-1.4101788909856579,228.99965433791994,-0.050317352937210826,-0.040623470910975436,-0.0,-0.0,-0.0,0.040751364535541956,-0.050189459312644305,-0.0,-0.0,-0.0,162.44516292646887,21.589156841207878,57.86308339795689,80.22167023044275,-56.09316061215622,98.10000000000001
226,2.259999999999996,44.02195910204153,-1.2728702190869656,44.02195910204153,-1.4275454531426137,228.98227376400115,-0.04868170435411307,-0.04011363753307858,-0.0,-0.0,-0.0,0.04023290014366207,-0.04856244174352958,-0.0,-0.0,-0.0,164.21094407753702,22.760189784953518,57.84067677103902,81.10456080597685,-56.05873281174475,98.10000000000001
227,2.2699999999999956,44.02148030809348,-1.2882283729675508,44.02148030809348,-1.4447698821630737,228.9650357784754,-0.04711511396421999,-0.03962041912162393,-0.0,-0.0,-0.0,0.03973175360816793,-0.047003779477675985,-0.0,-0.0,-0.0,166.0806950791679,23.926007478908353,57.81879770606926,82.03943630679228,-56.02533629596321,98.10000000000001
228,2.2799999999999954,44.0210168428543,-1.3034582370821781,44.0210168428543,-1.4618504320438293,228.9479421081477,-0.04561363521898884,-0.03914311150469684,-0.0,-0.0,-0.0,0.03924715403601681,-0.04550959268766887,-0.0,-0.0,-0.0,168.04796434427394,25.08599627895814,57.7974407123891,83.0230709393453,-55.992933731136475,98.10000000000001
229,2.289999999999995,44.020568074419046,-1.3185582686418493,44.020568074419046,-1.4787853725209568,228.93099446518085,-0.044173596569271396,-0.03868105083161157,-0.0,-0.0,-0.0,0.038778378033686826,-0.044076269367196136,-0.0,-0.0,-0.0,170.10639817067076,26.2396416327953,57.77659928640105,84.05228785254371,-55.96148928599143,98.10000000000001
230,2.299999999999995,44.02013340626349,-1.3335269389603754,44.02013340626349,-1.4955729891470715,228.91419454694164,-0.04279157873524042,-0.03823361075990625,-0.0,-0.0,-0.0,0.03832474603425252,-0.04270044346089416,-0.0,-0.0,-0.0,172.24977140375552,27.386506099221723,57.756266111416025,85.12397446908608,-55.93096859664319,98.10000000000001
231,2.3099999999999947,44.019712274831534,-1.3483627335290698,44.019712274831534,-1.5122115833750969,228.89754403584718,-0.041464394135384185,-0.037800199874769055,-0.0,-0.0,-0.0,0.037885618970029164,-0.041378975040124076,-0.0,-0.0,-0.0,174.47201265785776,28.526212911991944,57.73643322693605,86.23509509613721,-55.90133872608002,98.10000000000001
232,2.3199999999999945,44.01930414731786,-1.3630641520965423,44.01930414731786,-1.5286994726477556,228.8810445992108,-0.04018906824355452,-0.03738025931899882,-0.0,-0.0,-0.0,0.03746039525271434,-0.04010893230983899,-0.0,-0.0,-0.0,176.76722445275954,29.6584335395182,57.71709217200584,87.3827009935881,-55.8725681197846,98.10000000000001
233,2.3299999999999943,44.018908519627686,-1.3776297087529574,44.018908519627686,-1.545034990492065,228.86469788908843,-0.038962822670224835,-0.036973260613706864,-0.0,-0.0,-0.0,0.03704850802754835,-0.03888757525638335,-0.0,-0.0,-0.0,179.12969869549437,30.782878163218207,57.698234106523834,88.5639381149555,-55.844626558789024,98.10000000000001
234,2.339999999999994,44.01852491449737,-1.392057932018194,44.01852491449737,-1.5612164866182123,228.84850554212528,-0.03778305978810343,-0.036578703652123255,-0.0,-0.0,-0.0,0.036649422672253976,-0.03771234076797271,-0.0,-0.0,-0.0,181.55392798030874,31.899288314400966,57.67984991380397,89.7760527573627,-55.81748511119451,98.10000000000001
